76-63-71-79-87-126,11
76-63-88-75-83-106-87-126,9
76-63-88-75-83-91-130-126,9
76-63-71-100-83-106-87-126,9
76-63-71-79-108-91-130-126,9
76-63-88-75-98-79-87-126,9
76-63-71-100-83-91-130-126,9
76-61-80-67-75-83-106-87-126,7
76-61-80-67-75-83-91-130-126,7
76-61-80-67-75-98-79-87-126,7
128-89-81-73-65-61-45-17,16
128-89-81-73-65-74-41-36-17,14
128-89-81-73-65-74-70-37-32-36-17,12
128-89-108-85-77-86-65-61-45-17,12
128-89-108-85-77-69-78-45-17,12
128-132-93-85-77-86-65-61-45-17,12
128-132-93-85-77-69-78-45-17,12
128-89-108-85-77-69-49-38-17,12
128-89-108-85-98-73-65-61-45-17,12
128-132-93-106-81-73-65-61-45-17,12
128-89-108-85-77-69-49-44,2
128-132-93-85-77-69-49-44,2
128-89-81-73-65-61-45-40-44,2
128-89-81-100-77-69-49-44,2
128-89-81-73-65-61-80-49-44,2
128-89-81-73-88-69-49-44,2
128-89-81-73-65-74-41-36-40-44,2
128-89-81-73-65-74-70-37-32-36-40-44,1
128-89-108-85-77-86-65-61-45-40-44,1
128-89-108-85-77-69-78-45-40-44,1
128-89-108-85-77-69-84,7
128-132-93-85-77-69-84,7
128-89-81-100-77-69-84,7
128-89-81-73-65-61-80-84,7
128-89-81-73-88-69-84,7
128-89-108-85-77-86-65-61-80-84,6
128-132-93-85-77-86-65-61-80-84,6
128-132-93-106-81-100-77-69-84,6
128-89-108-85-98-73-65-61-80-84,6
128-89-108-85-98-73-88-69-84,6
128-89-108-85-77-92,6
128-132-93-85-77-92,6
128-89-81-100-77-92,6
128-89-81-73-88-92,6
128-132-93-106-81-100-77-92,4
128-89-108-85-98-73-88-92,4
128-132-93-106-81-73-88-92,4
128-132-93-85-98-73-88-92,4
128-89-81-73-65-61-80-67-92,4
128-89-108-85-77-86-65-61-80-67-92,3
128-89-108-85-104,4
128-132-93-85-104,4
128-89-81-100-104,4
128-132-93-106-81-100-104,3
128-89-81-73-88-75-104,3
128-89-108-85-98-73-88-75-104,2
128-89-108-85-77-86-71-100-104,2
128-132-93-106-81-73-88-75-104,2
128-132-93-85-98-73-88-75-104,2
128-132-93-85-77-86-71-100-104,2
128-89-108-112,5
128-132-93-112,5
128-89-81-100-83-112,3
128-132-93-85-98-79-108-112,2
128-132-93-106-81-100-83-112,2
128-89-81-73-88-75-83-112,2
128-89-108-85-98-73-88-75-83-112,2
128-89-108-85-77-86-71-100-83-112,2
128-132-93-85-77-86-71-79-108-112,2
128-132-93-106-81-73-88-75-83-112,2
128-132-136,9
128-89-108-91-136,6
128-89-81-100-83-91-136,4
128-132-93-85-98-79-108-91-136,3
128-132-93-106-81-100-83-91-136,3
128-89-108-85-98-79-87-132-136,3
128-89-81-100-83-106-87-132-136,3
128-89-81-73-88-75-83-91-136,3
128-89-108-85-98-73-88-75-83-91-136,2
128-89-108-85-77-86-71-100-83-91-136,2
128-132-111,17
128-89-108-91-111,11
128-89-81-100-83-91-111,8
128-132-93-85-98-79-108-91-111,6
128-132-93-106-81-100-83-91-111,6
128-89-108-85-98-79-87-132-111,6
128-89-81-100-83-106-87-132-111,6
128-89-81-73-88-75-83-91-111,6
128-89-108-85-98-73-88-75-83-91-111,5
128-89-108-85-77-86-71-100-83-91-111,5
128-89-81-94,6
128-89-108-85-98-94,4
128-132-93-106-81-94,4
128-132-93-85-98-94,4
128-89-108-85-77-86-71-94,3
128-132-93-85-77-86-71-94,3
128-89-81-73-88-75-98-94,3
128-89-81-100-77-86-71-94,3
128-132-93-106-81-73-88-75-98-94,2
128-132-93-106-81-100-77-86-71-94,2
128-89-81-73-65-61-45-34,9
128-89-108-85-77-86-65-61-45-34,7
128-89-108-85-77-69-78-45-34,7
128-132-93-85-77-86-65-61-45-34,7
128-132-93-85-77-69-78-45-34,7
128-89-108-85-77-69-49-38-34,7
128-89-108-85-98-73-65-61-45-34,7
128-132-93-106-81-73-65-61-45-34,7
128-132-93-85-77-69-49-38-34,7
128-89-81-100-77-86-65-61-45-34,7
128-89-81-73-65-74,4
128-89-108-85-77-86-65-74,3
128-132-93-85-77-86-65-74,3
128-89-108-85-98-73-65-74,3
128-132-93-106-81-73-65-74,3
128-89-81-100-77-86-65-74,3
128-132-93-85-98-73-65-74,3
128-89-108-85-77-69-78-59-74,3
128-132-93-85-77-69-78-59-74,3
128-89-81-100-77-69-78-59-74,3
