128-89-81-73-65-74,0
128-89-81-100-77-86-65-74,0
134-93-106-87-126,19
134-93-85-98-79-87-126,18
134-130-126,10
134-130-89-81-100-83-106-87-126,0
134-93-85-98-79-108-91-130-126,0
134-93-106-81-100-83-91-130-126,0
36-43-59-74,8
36-40-47-78-59-74,21
36-40-47-67-86-65-74,22
36-43-59-63-88-75-98-73-65-74,0
36-43-80-67-86-65-74,8
36-43-59-63-71-100-77-86-65-74,0
36-40-47-67-92,14
36-43-59-63-71-100-77-92,6
36-43-59-63-88-92,0
36-43-80-67-92,0
36-40-47-78-59-63-88-92,0
36-43-80-67-86-71-100-77-92,0
113-130-89-81-73-65-74,9
113-93-106-81-73-65-74,6
113-93-85-77-69-78-59-74,17
113-93-85-77-86-65-74,13
113-130-89-108-85-77-86-65-74,0
113-93-85-98-73-65-74,0
36-40-47-78-59-63-71-94,10
36-43-80-67-75-98-94,1
36-43-59-63-71-94,8
36-40-47-67-75-98-94,0
36-43-80-67-86-71-94,0
36-43-59-63-88-75-98-94,0
76-63-71-79-108-91-111,12
76-63-88-75-83-91-111,4
76-61-80-67-75-83-91-111,0
76-63-71-100-83-91-111,0
76-63-71-79-87-132-111,0
76-63-88-75-83-106-87-132-111,0
82-78-59-63-88-75-83-106-87-126,19
82-67-86-71-79-87-126,12
82-78-59-63-71-79-87-126,30
82-67-75-98-79-87-126,0
82-67-75-83-91-130-126,0
82-67-75-83-106-87-126,2
76-61-45-40-47-67-92,8
76-61-80-67-92,8
76-63-71-100-77-92,0
76-61-80-49-38-43-59-63-88-92,0
76-63-88-92,0
76-63-71-79-108-85-77-92,0
128-89-81-100-77-69-49-44,5
128-132-93-85-77-69-49-44,0
128-89-81-73-65-61-45-40-44,1
128-89-81-73-88-69-49-44,0
128-89-81-73-65-61-80-49-44,0
128-89-108-85-77-69-49-44,0
90-86-71-79-108-112,6
90-86-71-100-83-112,7
90-75-98-79-108-112,0
90-75-83-112,0
90-86-65-61-80-67-75-83-112,0
90-69-78-59-63-88-75-83-112,0
96-73-65-74-70-37-32-36-17,2
96-100-77-69-78-45-17,2
96-73-65-61-45-17,10
96-73-88-69-78-45-17,0
96-73-65-74-41-36-17,0
96-100-77-86-65-61-45-17,0
42-47-67-92,2
42-38-43-80-67-92,4
42-38-43-59-63-71-100-77-92,11
42-38-34-39-76-63-88-92,0
42-47-78-59-63-88-92,0
42-38-43-59-63-88-92,0
76-61-45-40-44,16
76-63-88-69-78-45-40-44,7
76-63-88-69-49-44,8
76-61-80-49-44,0
76-63-71-100-77-86-65-61-45-40-44,0
76-63-71-100-77-69-49-44,0
82-49-38-43-80-67-92,5
82-49-38-43-59-63-88-92,2
82-78-59-63-88-92,0
82-78-45-40-47-67-92,0
82-67-92,0
82-78-59-63-71-100-77-92,0
42-38-43-59-74-41-36-17,19
42-47-78-59-74-41-36-17,15
42-47-67-86-65-61-45-17,9
42-38-17,19
42-38-34-39-76-61-45-17,1
42-47-78-45-17,0
19-47-67-75-104,18
19-47-78-59-63-88-75-104,19
19-38-43-80-67-75-104,0
19-38-43-59-63-88-75-104,0
19-47-78-59-63-71-100-104,20
19-38-43-59-63-71-100-104,0
19-47-78-59-63-88-92,10
19-47-67-92,3
19-38-34-39-76-63-88-92,3
19-38-43-80-67-92,0
19-38-43-59-63-88-92,0
19-38-43-59-63-71-100-77-92,0
109-89-108-91-136,11
109-118-124-128-132-136,3
109-118-124-128-89-108-91-136,0
109-118-124-128-89-81-100-83-91-136,0
109-132-136,0
109-89-81-100-83-91-136,0
82-67-75-83-106-87-132-136,1
82-78-59-74-70-66-62-55-95-128-132-136,3
82-67-75-83-91-136,3
82-78-59-63-88-75-83-91-136,0
82-67-75-98-79-108-91-136,0
82-67-86-65-74-70-66-62-55-95-128-132-136,0
109-89-108-85-104,7
109-118-124-128-132-93-85-104,10
109-89-81-100-104,4
109-118-124-128-89-108-85-104,0
109-118-124-128-89-81-100-104,0
109-132-93-85-104,0
76-61-45-34,22
76-63-88-69-78-45-34,13
76-63-88-75-98-73-65-61-45-34,0
76-63-71-100-77-86-65-61-45-34,0
76-63-88-69-49-38-34,0
76-61-80-49-38-34,18
