car_id,start_time,path
1013,1559,917989-17899-17898-17896-917824-917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161
1014,796,917989-17899-17898-17896-917824-917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161
1015,3151,917989-17899-17898-917826-17823-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161
1016,2613,917989-17899-17898-917826-17823-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161
1017,296,917989-17899-17898-917826-17823-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161
1018,854,917897-917824-917711-17708-17706-917705-917627-17522-17523-917546-917432-917324-917233-917161-917103-917018
1019,542,917897-917824-917711-17708-17706-917705-917627-17522-17523-917546-917432-917324-917233-917161-917103-917018
1020,459,917897-917824-917711-17708-17706-917705-917627-17522-17523-917546-917432-917324-917233-917161-917103-917018
1021,512,917897-917824-917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161-917103-917018
1022,327,917897-917824-917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161-917103-917018
1023,2621,917897-917824-917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161-917103-917018
1024,989,917897-917824-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161-917103-917018
1025,442,917897-917824-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161-917103-917018
1026,773,917897-917824-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161-917103-917018
1027,3425,917897-917824-917711-17708-17706-917705-917627-917525-917436-917328-917237-17166-17163-917161-917103-917018
1028,1215,917897-917824-917711-17708-17706-917705-917627-917525-917436-917328-917237-17166-17163-917161-917103-917018
1029,2455,917897-917824-917711-17708-17706-917705-917627-917525-917436-917328-917237-17166-17163-917161-917103-917018
1030,1566,917897-917824-917711-17708-17706-917705-917627-917525-917436-17329-17326-917324-917233-917161-917103-917018
1031,2021,917897-917824-917711-17708-17706-917705-917627-917525-917436-17329-17326-917324-917233-917161-917103-917018
1032,108,917897-917824-917711-17708-17706-917705-917627-917525-917436-17329-17326-917324-917233-917161-917103-917018
1033,2806,917897-917824-917711-917709-17602-17599-917627-17522-17523-917546-917432-917324-917233-917161-917103-917018
1034,1503,917897-917824-917711-917709-17602-17599-917627-17522-17523-917546-917432-917324-917233-917161-917103-917018
1035,2933,917897-917824-917711-917709-17602-17599-917627-17522-17523-917546-917432-917324-917233-917161-917103-917018
1036,949,917711-17708-17706-917705-917627-17522-17523-917546-917432-917324-917233-917161-917103-17017
1037,836,917711-17708-17706-917705-917627-17522-17523-917546-917432-917324-917233-917161-917103-17017
1038,642,917711-17708-17706-917705-917627-17522-17523-917546-917432-917324-917233-917161-917103-17017
1039,2676,917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161-917103-17017
1040,1417,917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161-917103-17017
1041,2767,917711-17708-17706-17707-17754-917753-917623-917546-917432-917324-917233-917161-917103-17017
1042,1947,917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161-917103-17017
1043,3534,917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161-917103-17017
1044,1194,917711-17708-17706-917705-17628-17625-917623-917546-917432-917324-917233-917161-917103-17017
1045,2560,917711-17708-17706-917705-917627-917525-917436-917328-917237-17166-17163-917161-917103-17017
1046,483,917711-17708-17706-917705-917627-917525-917436-917328-917237-17166-17163-917161-917103-17017
1047,522,917711-17708-17706-917705-917627-917525-917436-917328-917237-17166-17163-917161-917103-17017
1048,2420,917711-17708-17706-917705-917627-917525-917436-17329-17326-917324-917233-917161-917103-17017
1049,3176,917711-17708-17706-917705-917627-917525-917436-17329-17326-917324-917233-917161-917103-17017
1050,2973,917711-17708-17706-917705-917627-917525-917436-17329-17326-917324-917233-917161-917103-17017
1051,2252,917711-17708-17706-917705-917627-917525-917436-917328-917237-917165-917107-17021-17018-17017
1052,2037,917711-17708-17706-917705-917627-917525-917436-917328-917237-917165-917107-17021-17018-17017
1053,291,917711-17708-17706-917705-917627-917525-917436-917328-917237-917165-917107-17021-17018-17017
1054,2631,17716-17714-17712-17710-17708-17706-917705-917627-917525-917436-917328-17235-17234
1055,2809,17716-17714-17712-17710-17708-17706-917705-917627-917525-917436-917328-17235-17234
1056,1541,17716-17714-17712-17710-17708-17706-917705-917627-917525-917436-917328-17235-17234
1057,2596,17716-17714-17712-17710-917709-917601-917529-917440-917332-17239-17238-17235-17234
1058,3166,17716-17714-17712-17710-917709-917601-917529-917440-917332-17239-17238-17235-17234
1059,127,17716-17714-17712-17710-917709-917601-917529-917440-917332-17239-17238-17235-17234
1060,502,17716-17714-17712-17710-917709-17602-17599-917627-917525-917436-917328-17235-17234
1061,1109,17716-17714-17712-17710-917709-17602-17599-917627-917525-917436-917328-17235-17234
1062,1950,17716-17714-17712-17710-917709-17602-17599-917627-917525-917436-917328-17235-17234
1063,179,17716-17714-17712-917605-17603-917601-917529-917440-917332-17239-17238-17235-17234
1064,1608,17716-17714-17712-917605-17603-917601-917529-917440-917332-17239-17238-17235-17234
1065,2501,17716-17714-17712-917605-17603-917601-917529-917440-917332-17239-17238-17235-17234
1066,2716,17716-17714-17712-917605-17603-17602-17599-917627-917525-917436-917328-17235-17234
1067,1839,17716-17714-17712-917605-17603-17602-17599-917627-917525-917436-917328-17235-17234
1068,537,17716-17714-17712-917605-17603-17602-17599-917627-917525-917436-917328-17235-17234
1069,2131,17716-17714-17712-17710-917709-917601-17527-17526-917525-917436-917328-17235-17234
1070,1129,17716-17714-17712-17710-917709-917601-17527-17526-917525-917436-917328-17235-17234
1071,3227,17716-17714-17712-17710-917709-917601-17527-17526-917525-917436-917328-17235-17234
1072,106,917826-17823-917711-17708-17706-917705-917627-17522-17523-917546-917432-917324
1073,3327,917826-17823-917711-17708-17706-917705-917627-17522-17523-917546-917432-917324
1074,165,917826-17823-917711-17708-17706-17707-17754-917753-917623-917546-917432-917324
1075,789,917826-17823-917711-17708-17706-17707-17754-917753-917623-917546-917432-917324
1076,3470,917826-17823-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324
1077,1386,917826-17823-917711-17708-17706-917705-17628-17625-917623-917546-917432-917324
1078,3397,917826-17823-917711-17708-17706-917705-917627-917525-917436-17329-17326-917324
1079,3419,917826-17823-917711-17708-17706-917705-917627-917525-917436-17329-17326-917324
1080,553,917826-17823-917711-917709-17602-17599-917627-17522-17523-917546-917432-917324
1081,1038,917826-17823-917711-917709-17602-17599-917627-17522-17523-917546-917432-917324
1082,84,917826-17823-917711-917709-17602-17599-17628-17625-917623-917546-917432-917324
1083,1062,917826-17823-917711-917709-17602-17599-17628-17625-917623-917546-917432-917324
1084,978,917828-17825-17823-917711-17708-17706-917705-917627-917525-917436-917328-17235-17236
1085,2105,917828-17825-17823-917711-17708-17706-917705-917627-917525-917436-917328-17235-17236
1086,3220,917828-17825-17823-917711-917709-917601-917529-917440-917332-17239-17238-17235-17236
1087,3228,917828-17825-17823-917711-917709-917601-917529-917440-917332-17239-17238-17235-17236
1088,2797,917828-17825-17823-917711-917709-17602-17599-917627-917525-917436-917328-17235-17236
1089,3219,917828-17825-17823-917711-917709-17602-17599-917627-917525-917436-917328-17235-17236
1090,3591,917828-17825-17823-917711-917709-917601-17527-17526-917525-917436-917328-17235-17236
1091,1380,917828-17825-17823-917711-917709-917601-17527-17526-917525-917436-917328-17235-17236
1092,3507,917828-17825-17823-917711-917709-917601-917529-917440-17333-17330-917328-17235-17236
1093,2313,917828-17825-17823-917711-917709-917601-917529-917440-17333-17330-917328-17235-17236
1094,3073,917828-917715-17712-17710-17708-17706-917705-917627-917525-917436-917328-17235-17236
1095,31,917828-917715-17712-17710-17708-17706-917705-917627-917525-917436-917328-17235-17236
1096,702,917896-917826-17823-917711-17708-17706-917705-917627-917525-917436
1097,524,917896-917826-17823-917711-17708-17706-917705-917627-917525-917436
1098,2684,917896-917826-17823-917711-917709-17602-17599-917627-917525-917436
1099,1991,917896-917826-17823-917711-917709-17602-17599-917627-917525-917436
1100,3483,917896-917826-17823-917711-917709-917601-17527-17526-917525-917436
1101,2478,917896-917826-17823-917711-917709-917601-17527-17526-917525-917436
1102,3158,917896-917826-917713-17710-17708-17706-917705-917627-917525-917436
1103,3579,917896-917826-917713-17710-17708-17706-917705-917627-917525-917436
1104,2196,917896-917826-917713-17710-917709-17602-17599-917627-917525-917436
1105,2954,917896-917826-917713-17710-917709-17602-17599-917627-917525-917436
1106,608,917896-917826-917713-917605-17603-17602-17599-917627-917525-917436
1107,3106,917896-917826-917713-917605-17603-17602-17599-917627-917525-917436
1108,534,17603-17602-17599-917627-917525-917436-917328
1109,2613,17603-17602-17599-917627-917525-917436-917328
1110,1642,17603-917601-17527-17526-917525-917436-917328
1111,517,17603-917601-17527-17526-917525-917436-917328
1112,1488,17603-917601-917529-917440-17333-17330-917328
1113,3553,17603-917601-917529-917440-17333-17330-917328
1114,1772,17603-917601-17527-17526-917522-917525-917436-917328
1115,1323,17603-917601-17527-17526-917522-917525-917436-917328
1116,3342,17603-17602-17600-17706-917705-917627-917525-917436-917328
1117,810,17603-17602-17600-17706-917705-917627-917525-917436-917328
1118,1706,17603-917601-917529-917440-917332-17239-17240-17330-917328
1119,3365,17603-917601-917529-917440-917332-17239-17240-17330-917328
1120,1674,917899-917861-17827-917715-17712-17710-17708-17706-917705-917627-17522-17523-917546
1121,2554,917899-917861-17827-917715-17712-17710-17708-17706-917705-917627-17522-17523-917546
1122,166,917899-917861-17827-917715-17712-17710-17708-17706-17707-17754-917753-917623-917546
1123,1818,917899-917861-17827-917715-17712-17710-17708-17706-17707-17754-917753-917623-917546
1124,446,917899-917861-917718-17714-17712-17710-17708-17706-917705-917627-17522-17523-917546
1125,955,917899-917861-917718-17714-17712-17710-17708-17706-917705-917627-17522-17523-917546
1126,522,917899-917861-17827-917715-17712-17710-17708-17706-917705-17628-17625-917623-917546
1127,3585,917899-917861-17827-917715-17712-17710-17708-17706-917705-17628-17625-917623-917546
1128,2284,917899-917861-917718-17714-17712-17710-17708-17706-17707-17754-917753-917623-917546
1129,1188,917899-917861-917718-17714-17712-17710-17708-17706-17707-17754-917753-917623-917546
1130,3030,917899-917861-17827-917715-17712-17710-917709-17602-17599-917627-17522-17523-917546
1131,1090,917899-917861-17827-917715-17712-17710-917709-17602-17599-917627-17522-17523-917546
1132,3023,917826-17823-917711-17708-17706-917705-917627-917525-917436-917328
1133,2876,917826-17823-917711-17708-17706-917705-917627-917525-917436-917328
1134,3184,917826-17823-917711-917709-17602-17599-917627-917525-917436-917328
1135,2175,917826-17823-917711-917709-17602-17599-917627-917525-917436-917328
1136,280,917826-17823-917711-917709-917601-17527-17526-917525-917436-917328
1137,571,917826-17823-917711-917709-917601-17527-17526-917525-917436-917328
1138,3138,917826-17823-917711-917709-917601-917529-917440-17333-17330-917328
1139,407,917826-17823-917711-917709-917601-917529-917440-17333-17330-917328
1140,2627,917826-917713-17710-17708-17706-917705-917627-917525-917436-917328
1141,574,917826-917713-17710-17708-17706-917705-917627-917525-917436-917328
1142,2930,917826-917713-17710-917709-17602-17599-917627-917525-917436-917328
1143,462,917826-917713-17710-917709-17602-17599-917627-917525-917436-917328
1144,1104,17826-17896-917824-917711-17708-17706-917705-917627-917525-917436-917328-17235-17236
1145,2679,17826-17896-917824-917711-17708-17706-917705-917627-917525-917436-917328-17235-17236
1146,2469,17826-17896-917824-917711-917709-917601-917529-917440-917332-17239-17238-17235-17236
1147,2080,17826-17896-917824-917711-917709-917601-917529-917440-917332-17239-17238-17235-17236
1148,1248,17826-17896-917824-917711-917709-17602-17599-917627-917525-917436-917328-17235-17236
1149,3599,17826-17896-917824-917711-917709-17602-17599-917627-917525-917436-917328-17235-17236
1150,1049,17826-17896-917824-917711-917709-917601-17527-17526-917525-917436-917328-17235-17236
1151,357,17826-17896-917824-917711-917709-917601-17527-17526-917525-917436-917328-17235-17236
1152,2181,17826-17896-917824-917711-917709-917601-917529-917440-17333-17330-917328-17235-17236
1153,1082,17826-17896-917824-917711-917709-917601-917529-917440-17333-17330-917328-17235-17236
1154,2147,17826-17896-917824-917711-917709-917601-17527-17526-917522-917525-917436-917328-17235-17236
1155,853,17826-17896-917824-917711-917709-917601-17527-17526-917522-917525-917436-917328-17235-17236
1156,2807,17828-17898-917826-17823-917711-17708-17706-917705-917627-917525-917436-17329
1157,3187,17828-17898-917826-17823-917711-17708-17706-917705-917627-917525-917436-17329
1158,1019,17828-17898-17896-917824-917711-17708-17706-917705-917627-917525-917436-17329
1159,1780,17828-17898-17896-917824-917711-17708-17706-917705-917627-917525-917436-17329
1160,2717,17828-17898-917826-17823-917711-917709-17602-17599-917627-917525-917436-17329
1161,1325,17828-17898-917826-17823-917711-917709-17602-17599-917627-917525-917436-17329
1162,999,17828-17898-17896-917824-917711-917709-17602-17599-917627-917525-917436-17329
1163,1094,17828-17898-17896-917824-917711-917709-17602-17599-917627-917525-917436-17329
1164,1509,17828-17898-917826-17823-917711-917709-917601-17527-17526-917525-917436-17329
1165,448,17828-17898-917826-17823-917711-917709-917601-17527-17526-917525-917436-17329
1166,1877,17828-17898-17896-917824-917711-917709-917601-17527-17526-917525-917436-17329
1167,3400,17828-17898-17896-917824-917711-917709-917601-17527-17526-917525-917436-17329
1168,321,17606-17604-17603-17602-17599-917627-917525-917436-917328
1169,2167,17606-17604-17603-17602-17599-917627-917525-917436-917328
1170,616,17606-17604-17603-917601-17527-17526-917525-917436-917328
1171,891,17606-17604-17603-917601-17527-17526-917525-917436-917328
1172,2225,17606-17604-17603-917601-917529-917440-17333-17330-917328
1173,3080,17606-17604-17603-917601-917529-917440-17333-17330-917328
1174,1031,17606-17604-17603-917601-17527-17526-917522-917525-917436-917328
1175,3011,17606-17604-17603-917601-17527-17526-917522-917525-917436-917328
1176,3163,17606-17607-17712-17710-17708-17706-917705-917627-917525-917436-917328
1177,2410,17606-17607-17712-17710-17708-17706-917705-917627-917525-917436-917328
1178,2394,17606-17604-17605-17710-17708-17706-917705-917627-917525-917436-917328
1179,155,17606-17604-17605-17710-17708-17706-917705-917627-917525-917436-917328
1180,3294,917826-17823-917711-17708-17706-917705-917627-917525-917436
1181,2855,917826-17823-917711-17708-17706-917705-917627-917525-917436
1182,1529,917826-17823-917711-917709-17602-17599-917627-917525-917436
